"customer_id","title","firstname","middlename","lastname","suffix","phonenumber","phonetype_name","emailaddress","addresstype_name","addressline1","addressline2","city","stateprovince_name","postalcode","countryregion_name","Customer Group"
2443,,Jamie,S,Yang,,"1 (11) 500 555-0124",Cell,jamie7@adventure-works.com,Home,"2111 Freedom Court",NULL,Sunbury,Victoria,"3429",Australia,Second Purchase within 6 Months of first
2444,,Jamie,,Huang,,"410-555-0145",Cell,jamie8@adventure-works.com,Home,"312 Via Del Verdes",NULL,Colma,California,"94014",United States,No second purchase
2445,,Jamie,S,Wu,,"1 (11) 500 555-0143",Cell,jamie9@adventure-works.com,Home,"5435 Jacobsen Street",NULL,Malabar,New South Wales,"2036",Australia,No second purchase
2446,,Francis,J,Alonso,,"1 (11) 500 555-0150",Home,francis5@adventure-works.com,Home,"2062 Woodruff Lane",NULL,Peterborough,England,PB12,United Kingdom,No second purchase
2447,,Jamie,,Lin,,"1 (11) 500 555-0152",Cell,jamie10@adventure-works.com,Home,"910, place de la Concorde",NULL,Les Ulis,Essonne,"91940",France,No second purchase
2448,,Jamie,,Zhou,,"1 (11) 500 555-0169",Home,jamie11@adventure-works.com,Home,"2192 Pacifica Ave",NULL,Cloverdale,South Australia,"6105",Australia,Second Purchase within 6 Months of first
2449,,Jamie,C,Ye,,"1 (11) 500 555-0165",Home,jamie12@adventure-works.com,Home,"2423 Brookview Dr.",NULL,London,England,SE1 8HL,United Kingdom,Second Purchase after 6 Months of first
2450,,Jamie,,Zhao,,"1 (11) 500 555-0177",Home,jamie13@adventure-works.com,Home,"9761 Fox Way",NULL,Townsville,Queensland,"4810",Australia,Second Purchase within 6 Months of first
2451,,Jamie,M,Lu,,"1 (11) 500 555-0111",Home,jamie14@adventure-works.com,Home,"2807 Charlotte Court",NULL,Rockhampton,Queensland,"4700",Australia,No second purchase
2452,,Isabella,R,James,,"527-555-0196",Home,isabella6@adventure-works.com,Home,"1354 Catnip Court",NULL,Tacoma,Washington,"98403",United States,No second purchase
2453,,Jamie,D,Xu,,"1 (11) 500 555-0129",Home,jamie15@adventure-works.com,Home,Bundesallee 44,NULL,Frankfurt am Main,Hamburg,"60082",Germany,Second Purchase after 6 Months of first
2454,,Jamie,,Sun,,"1 (11) 500 555-0117",Home,jamie16@adventure-works.com,Home,"2665 B Wildbrook Ct",NULL,Warrnambool,Victoria,"3280",Australia,Second Purchase within 6 Months of first
2455,,Jamie,J,Zhu,,"1 (11) 500 555-0115",Home,jamie17@adventure-works.com,Home,"4556 Rolling Green Circle",NULL,Findon,South Australia,"5023",Australia,Second Purchase within 6 Months of first
2456,,Jamie,,Gao,,"1 (11) 500 555-0187",Home,jamie18@adventure-works.com,Home,"5957 Pacifica Ave.",NULL,East Brisbane,Queensland,"4169",Australia,Second Purchase after 6 Months of first
2457,,Isabella,,West,,"933-555-0122",Cell,isabella7@adventure-works.com,Home,"9431 College Blvd",NULL,Puyallup,Washington,"98371",United States,No second purchase
2458,,Jamie,P,Ma,,"1 (11) 500 555-0142",Home,jamie19@adventure-works.com,Home,Alderweg 4518,NULL,Braunschweig,Nordrhein-Westfalen,"38001",Germany,No second purchase
2459,,Francis,,Romero,,"1 (11) 500 555-0141",Cell,francis6@adventure-works.com,Home,"1240 Dayton Court",NULL,Townsville,Queensland,"4810",Australia,Second Purchase after 6 Months of first
2460,,Jamie,E,Liang,,"138-555-0111",Cell,jamie20@adventure-works.com,Home,"3213 Glenside Dr",NULL,Beverly Hills,California,"90210",United States,Second Purchase within 6 Months of first
2461,,Isabella,,Brooks,,"421-555-0139",Home,isabella8@adventure-works.com,Home,"9471 Shell Dr.",NULL,Bremerton,Washington,"98312",United States,Second Purchase after 6 Months of first
2462,,Jamie,,Guo,,"1 (11) 500 555-0135",Home,jamie21@adventure-works.com,Home,"5636 Barcelona",NULL,Cranbourne,Victoria,"3977",Australia,Second Purchase within 6 Months of first
2463,,Jamie,,Harrison,,"200-555-0168",Home,jamie22@adventure-works.com,Home,"7046 Slow Creek Road",NULL,Colma,California,"94014",United States,Second Purchase within 6 Months of first
2464,,Isabella,,Kelly,,"471-555-0148",Home,isabella9@adventure-works.com,Home,"1706 Valley Blvd.",NULL,Palo Alto,California,"94303",United States,No second purchase
2465,,Isabella,D,Sandberg,,"499-555-0176",Home,isabella10@adventure-works.com,Home,"2000 Thornwood Dr.",NULL,Portland,Oregon,"97205",United States,No second purchase
2466,,Jamie,L,Zheng,,"1 (11) 500 555-0118",Cell,jamie23@adventure-works.com,Home,"2104 Grading Way",NULL,Brisbane,Queensland,"4000",Australia,No second purchase
2467,,Jamie,C,Hu,,"1 (11) 500 555-0110",Home,jamie24@adventure-works.com,Home,"3022 Adobe St",NULL,Milsons Point,New South Wales,"2061",Australia,No second purchase
2468,,Jamie,S,Cai,,"1 (11) 500 555-0169",Home,jamie25@adventure-works.com,Home,"2256 Regency Dr.",NULL,Cheltenham,England,GL50,United Kingdom,Second Purchase within 6 Months of first
2469,,Jamie,L,Zeng,,"664-555-0191",Cell,jamie26@adventure-works.com,Home,"5339 Cashew Street",NULL,Burlingame,California,"94010",United States,Second Purchase after 6 Months of first
2470,,Erica,J,Zhang,,"461-555-0127",Cell,erica0@adventure-works.com,Home,"6270 North Star Dr.",NULL,Concord,California,"94519",United States,No second purchase
2471,,Erica,J,Wang,,"1 (11) 500 555-0132",Home,erica1@adventure-works.com,Home,"5648 Roland Ct.",NULL,Wollongong,New South Wales,"2500",Australia,Second Purchase within 6 Months of first
2472,,Isabella,L,Price,,"1 (11) 500 555-0147",Cell,isabella11@adventure-works.com,Home,"3241 West Slough Rd.",NULL,Port Macquarie,New South Wales,"2444",Australia,Second Purchase within 6 Months of first
2473,,Erica,P,Chen,,"1 (11) 500 555-0158",Cell,erica2@adventure-works.com,Home,"793 Crawford Street",NULL,South Melbourne,Victoria,"3205",Australia,Second Purchase after 6 Months of first
2474,,Francis,J,Navarro,,"1 (11) 500 555-0111",Home,francis7@adventure-works.com,Home,"1289 Pine St",NULL,Perth,South Australia,"6006",Australia,No second purchase
2475,,Erica,A,Liu,,"1 (11) 500 555-0112",Cell,erica3@adventure-works.com,Home,"3691 Macaroon Drive",NULL,Townsville,Queensland,"4810",Australia,No second purchase
2476,,Erica,,Yang,,"1 (11) 500 555-0138",Cell,erica4@adventure-works.com,Home,Auf Der Steige 2,NULL,Frankfurt am Main,Hamburg,"60082",Germany,No second purchase
2477,,Erica,C,Huang,,"618-555-0157",Cell,erica5@adventure-works.com,Home,"9142 All Ways Drive",NULL,Colma,California,"94014",United States,Second Purchase after 6 Months of first
2478,,Erica,,Wu,,"1 (11) 500 555-0129",Home,erica6@adventure-works.com,Home,"11802, rue Surcouf",NULL,Colombes,Hauts de Seine,"92700",France,No second purchase
2479,,Erica,E,Lin,,"1 (11) 500 555-0174",Home,erica7@adventure-works.com,Home,"240 Rapallo Lane",NULL,London,England,SW19 3RU,United Kingdom,Second Purchase within 6 Months of first
2480,,Erica,M,Zhou,,"1 (11) 500 555-0177",Home,erica8@adventure-works.com,Home,Attaché de Presse,NULL,Paris,Seine (Paris),"75016",France,No second purchase
2481,,Erica,E,Ye,,"1 (11) 500 555-0175",Cell,erica9@adventure-works.com,Home,"48 Lacanda Ct.",NULL,Townsville,Queensland,"4810",Australia,Second Purchase within 6 Months of first
2482,,Erica,,Zhao,,"981-555-0111",Cell,erica10@adventure-works.com,Home,"3629 Warren St.",NULL,Beverly Hills,California,"90210",United States,No second purchase
2483,,Erica,,Lu,,"1 (11) 500 555-0169",Home,erica11@adventure-works.com,Home,"9577 Santa Fe",NULL,London,England,C2H 7AU,United Kingdom,No second purchase
2484,,Francis,,Gutierrez,,"1 (11) 500 555-0154",Home,francis8@adventure-works.com,Home,"7291 Summerfield Dr.",NULL,Coffs Harbour,New South Wales,"2450",Australia,No second purchase
2485,,Erica,M,Xu,,"1 (11) 500 555-0146",Cell,erica12@adventure-works.com,Home,"212 Pheasant Circle",NULL,Oxford,England,OX14 4SE,United Kingdom,Second Purchase within 6 Months of first
2486,,Erica,P,Sun,,"1 (11) 500 555-0137",Cell,erica13@adventure-works.com,Home,"7141 Second Ave.",NULL,Malabar,New South Wales,"2036",Australia,Second Purchase within 6 Months of first
2487,,Erica,,Zhu,,"1 (11) 500 555-0157",Cell,erica14@adventure-works.com,Home,"424 Yosemite Dr.",NULL,North Ryde,New South Wales,"2113",Australia,Second Purchase after 6 Months of first
2488,,Erica,R,Gao,,"1 (11) 500 555-0110",Cell,erica15@adventure-works.com,Home,"1433 Manila Avenue",NULL,Cloverdale,South Australia,"6105",Australia,Second Purchase within 6 Months of first
2489,,Erica,C,Liang,,"1 (11) 500 555-0149",Home,erica16@adventure-works.com,Home,"2110321, boulevard Beau Marchais",NULL,Les Ulis,Essonne,"91940",France,No second purchase
2490,,Erica,F,He,,"1 (11) 500 555-0133",Cell,erica17@adventure-works.com,Home,Buergermeister-ulrich-str 433,NULL,Leipzig,Nordrhein-Westfalen,"4139",Germany,No second purchase
2491,,Erica,K,Zheng,,"1 (11) 500 555-0122",Cell,erica18@adventure-works.com,Home,"7403 N. Broadway",NULL,North Ryde,New South Wales,"2113",Australia,No second purchase
2492,,Erica,,Hu,,"1 (11) 500 555-0117",Cell,erica19@adventure-works.com,Home,Am Gallberg 46,Einkaufsabteilung,Braunschweig,Nordrhein-Westfalen,"38001",Germany,Second Purchase after 6 Months of first
2493,,Kelvin,,Tang,,"1 (11) 500 555-0174",Home,kelvin1@adventure-works.com,Home,"5308 Logan Court",NULL,Watford,England,WA3,United Kingdom,Second Purchase after 6 Months of first
2494,,Francis,,Torres,,"1 (11) 500 555-0122",Home,francis9@adventure-works.com,Home,"26, rue Saint Denis",NULL,Pantin,Seine Saint Denis,"93500",France,No second purchase
2495,,Erica,,Cai,,"1 (11) 500 555-0169",Home,erica20@adventure-works.com,Home,Lindenalle 24,NULL,Offenbach,Saarland,"63009",Germany,No second purchase
2496,,Erica,,Zeng,,"1 (11) 500 555-0163",Home,erica21@adventure-works.com,Home,"9549 Roxbury Drive",NULL,Bendigo,Victoria,"3550",Australia,Second Purchase within 6 Months of first
2497,,Kristen,,Zhang,,"1 (11) 500 555-0146",Cell,kristen0@adventure-works.com,Home,"593 Willow Pass Road",NULL,Melbourne,Victoria,"3000",Australia,Second Purchase within 6 Months of first
2498,,Kristen,L,Wang,,"1 (11) 500 555-0120",Cell,kristen1@adventure-works.com,Home,Am Kreuz 123,NULL,Hamburg,Hessen,"22001",Germany,No second purchase
2499,,Kristen,L,Chen,,"1 (11) 500 555-0186",Cell,kristen2@adventure-works.com,Home,"1354 Helene Court",NULL,Malabar,New South Wales,"2036",Australia,No second purchase
2500,,Kristen,R,Li,,"1 (11) 500 555-0113",Cell,kristen3@adventure-works.com,Home,"4752 Willow Creek Ct.",NULL,Coffs Harbour,New South Wales,"2450",Australia,Second Purchase within 6 Months of first
2501,,Kristen,,Liu,,"136-555-0125",Cell,kristen4@adventure-works.com,Home,"3723 Mt. Sequoia Ct.",NULL,Barstow,California,"92311",United States,No second purchase
2502,,Isabella,K,Bennett,,"952-555-0130",Cell,isabella12@adventure-works.com,Home,"6445 Cashew Street",NULL,Marysville,Washington,"98270",United States,No second purchase
2503,,Kristen,,Huang,,"341-555-0183",Home,kristen5@adventure-works.com,Home,"8224 Georgia Street",NULL,Cliffside,British Columbia,V8Y 1L1,Canada,No second purchase
2504,,Kristen,A,Wu,,"1 (11) 500 555-0194",Cell,kristen6@adventure-works.com,Home,"131, boulevard Beau Marchais",NULL,Metz,Moselle,"57000",France,No second purchase
2505,,Francis,,Dominguez,,"1 (11) 500 555-0126",Cell,francis10@adventure-works.com,Home,Am Karlshof 8,NULL,Kassel,Hessen,"34117",Germany,No second purchase
2506,,Kristen,R,Zhou,,"1 (11) 500 555-0118",Cell,kristen7@adventure-works.com,Home,Kulmer Straße 765,NULL,München,Saarland,"48001",Germany,No second purchase
2507,,Kristen,D,Ye,,"1 (11) 500 555-0146",Home,kristen8@adventure-works.com,Home,"579 Meager Dr.",# 1,West Sussex,England,RH15 9UD,United Kingdom,Second Purchase after 6 Months of first
2508,,Kristen,,Zhao,,"1 (11) 500 555-0147",Cell,kristen9@adventure-works.com,Home,"7232 Mulberry",NULL,Newcastle,New South Wales,"2300",Australia,Second Purchase after 6 Months of first
2509,,Kristen,,Lu,,"175-555-0145",Cell,kristen10@adventure-works.com,Home,"6521 D Bel Air Dr",NULL,Bellflower,California,"90706",United States,No second purchase
2510,,Kristen,,Xu,,"1 (11) 500 555-0110",Home,kristen11@adventure-works.com,Home,"935 Vista Oak Dr",NULL,Bendigo,Victoria,"3550",Australia,Second Purchase after 6 Months of first
2511,,Kristen,,Sun,,"1 (11) 500 555-0144",Home,kristen12@adventure-works.com,Home,"280, rue Lamarck",NULL,Tremblay-en-France,Seine Saint Denis,"93290",France,No second purchase
2512,,Kristen,,Gao,,"368-555-0152",Home,kristen13@adventure-works.com,Home,"9456 Bell Dr.",NULL,Burlingame,California,"94010",United States,Second Purchase after 6 Months of first
2513,,Kristen,A,Ma,,"942-555-0170",Cell,kristen14@adventure-works.com,Home,"8537 Partridge Dr.",NULL,Bremerton,Washington,"98312",United States,No second purchase
2514,,Francis,,Gill,,"1 (11) 500 555-0188",Cell,francis11@adventure-works.com,Home,"99, rue du Départ",NULL,Paris,Seine (Paris),"75013",France,No second purchase
2515,,Kristen,A,Guo,,"865-555-0193",Home,kristen15@adventure-works.com,Home,"8452 Dewing Avenue",NULL,Bremerton,Washington,"98312",United States,Second Purchase after 6 Months of first
2516,,Kristen,J,Zheng,,"1 (11) 500 555-0129",Home,kristen16@adventure-works.com,Home,"4619 Mount Orange Ct",NULL,Lavender Bay,New South Wales,"2060",Australia,Second Purchase after 6 Months of first
2517,,Kristen,C,Hu,,"1 (11) 500 555-0112",Home,kristen17@adventure-works.com,Home,"6049 Dalis Dr.",NULL,Brisbane,Queensland,"4000",Australia,Second Purchase after 6 Months of first
2518,,Kristen,,Cai,,"1 (11) 500 555-0143",Cell,kristen18@adventure-works.com,Home,"7, place Beaubernard",NULL,Drancy,Seine Saint Denis,"93700",France,Second Purchase after 6 Months of first
2519,,Isabella,C,Wood,,"752-555-0172",Home,isabella13@adventure-works.com,Home,"7941 Cristobal",NULL,Grossmont,California,"91941",United States,No second purchase
2520,,Kristen,A,Zeng,,"919-555-0171",Cell,kristen19@adventure-works.com,Home,"8005 Ranchhand Court",NULL,Bellingham,Washington,"98225",United States,No second purchase
2521,,Shannon,,Wang,,"1 (11) 500 555-0195",Home,shannon1@adventure-works.com,Home,"7330 Saddlehill Lane",NULL,Sunbury,Victoria,"3429",Australia,Second Purchase after 6 Months of first
2522,,Isabella,J,Barnes,,"1 (11) 500 555-0177",Cell,isabella14@adventure-works.com,Home,"4055 Leonard Ct.",NULL,Warrnambool,Victoria,"3280",Australia,No second purchase
2523,,Shannon,,Chow,,"1 (11) 500 555-0154",Cell,shannon2@adventure-works.com,Home,"2715 Euclid Ave.",NULL,Hervey Bay,Queensland,"4655",Australia,No second purchase
2524,,Francis,E,Vazquez,,"1 (11) 500 555-0119",Cell,francis12@adventure-works.com,Home,"154 Kentucky Dr.",NULL,Hervey Bay,Queensland,"4655",Australia,Second Purchase within 6 Months of first
2525,,Shannon,A,Li,,"757-555-0175",Cell,shannon3@adventure-works.com,Home,"5243 Harmony Way",NULL,Clearwater,Florida,"33755",United States,Second Purchase within 6 Months of first
2526,,Shannon,D,Liu,,"1 (11) 500 555-0119",Cell,shannon4@adventure-works.com,Home,"4185 Keywood Ct.",NULL,Woolston,England,WA1 4SY,United Kingdom,Second Purchase after 6 Months of first
2527,,Shannon,,Yang,,"1 (11) 500 555-0134",Cell,shannon5@adventure-works.com,Home,"8404 Houston Ct.",NULL,Goulburn,New South Wales,"2580",Australia,Second Purchase within 6 Months of first
2528,,Shannon,H,Huang,,"458-555-0116",Cell,shannon6@adventure-works.com,Home,"4679 Duke Way",NULL,Burbank,California,"91502",United States,Second Purchase after 6 Months of first
2529,,Shannon,F,Wu,,"1 (11) 500 555-0113",Home,shannon7@adventure-works.com,Home,"1619 Stillman Court",NULL,North Sydney,New South Wales,"2055",Australia,Second Purchase within 6 Months of first
2530,,Shannon,L,Lin,,"1 (11) 500 555-0155",Home,shannon8@adventure-works.com,Home,Hauptstr 2929,NULL,Frankfurt am Main,Saarland,"60075",Germany,No second purchase
2531,,Shannon,W,Zhou,,"1 (11) 500 555-0119",Cell,shannon9@adventure-works.com,Home,"29, rue Saint Denis",NULL,Metz,Moselle,"57000",France,Second Purchase within 6 Months of first
2532,,Isabella,,Ross,,"111-555-0122",Home,isabella15@adventure-works.com,Home,"5805 Churchill Dr.",NULL,Concord,California,"94519",United States,Second Purchase after 6 Months of first
2533,,Isabella,L,Henderson,,"1 (11) 500 555-0193",Cell,isabella16@adventure-works.com,Home,"2173 Heartwood Drive",NULL,Brisbane,Queensland,"4000",Australia,No second purchase
2534,,Shannon,D,Ye,,"1 (11) 500 555-0116",Home,shannon10@adventure-works.com,Home,Welt Platz 99,NULL,Eilenburg,Brandenburg,"4838",Germany,Second Purchase after 6 Months of first
2535,,Isabella,D,Coleman,,"1 (11) 500 555-0159",Home,isabella17@adventure-works.com,Home,Platz des Landtags 404,NULL,Solingen,Nordrhein-Westfalen,"42651",Germany,No second purchase
2536,,Shannon,,Zhao,,"1 (11) 500 555-0193",Cell,shannon11@adventure-works.com,Home,"1415 Edwards Ave",NULL,Silverwater,New South Wales,"2264",Australia,Second Purchase within 6 Months of first
2537,,Francis,J,Blanco,,"1 (11) 500 555-0130",Home,francis13@adventure-works.com,Home,"6969 Lancaster",NULL,Warrington,England,WA3 7BH,United Kingdom,No second purchase
2538,,Shannon,,Sun,,"1 (11) 500 555-0147",Cell,shannon12@adventure-works.com,Home,"2602 Glenside Court",NULL,Brisbane,Queensland,"4000",Australia,Second Purchase within 6 Months of first
2539,,Shannon,C,Zhu,,"1 (11) 500 555-0183",Home,shannon13@adventure-works.com,Home,"6, rue des Vendangeurs",NULL,Cergy,Val d'Oise,"95000",France,No second purchase
2540,,Isabella,A,Perry,,"521-555-0167",Home,isabella18@adventure-works.com,Home,"8368 Birchwood",NULL,Seattle,Washington,"98104",United States,No second purchase
2541,,Shannon,,Gao,,"784-555-0116",Cell,shannon14@adventure-works.com,Home,"7772 Golden Meadow",NULL,Colma,California,"94014",United States,Second Purchase after 6 Months of first
2542,,Shannon,,Liang,,"1 (11) 500 555-0159",Cell,shannon15@adventure-works.com,Home,"7445 Meaham Drive",NULL,Metz,Moselle,"57000",France,Second Purchase within 6 Months of first
2543,,Shannon,C,Guo,,"362-555-0132",Cell,shannon16@adventure-works.com,Home,"9277 Ridgewood Court",NULL,Coronado,California,"92118",United States,No second purchase
2544,,Shannon,,He,,"1 (11) 500 555-0172",Home,shannon17@adventure-works.com,Home,"276, chaussée de Tournai",NULL,Orly,Val de Marne,"94310",France,No second purchase
2545,,Shannon,M,Zheng,,"1 (11) 500 555-0195",Cell,shannon18@adventure-works.com,Home,"4430 Ardilla Road",NULL,North Ryde,New South Wales,"2113",Australia,Second Purchase after 6 Months of first
2546,,Shannon,,Hu,,"1 (11) 500 555-0170",Home,shannon19@adventure-works.com,Home,Hauptstr 6039,NULL,Berlin,Hessen,"14111",Germany,Second Purchase within 6 Months of first
2547,,Francis,R,Serrano,,"1 (11) 500 555-0180",Cell,francis14@adventure-works.com,Home,"7596 Valley View Road",NULL,Sunbury,Victoria,"3429",Australia,Second Purchase after 6 Months of first
2548,,Shannon,,Cai,,"1 (11) 500 555-0163",Cell,shannon20@adventure-works.com,Home,"674 Woodchuck Pl.",NULL,Port Macquarie,New South Wales,"2444",Australia,No second purchase
2549,,Shannon,D,Zeng,,"116-555-0158",Cell,shannon21@adventure-works.com,Home,"21, rue des Rosiers",NULL,Burbank,California,"91502",United States,No second purchase
2550,,Isabella,L,Powell,,"1 (11) 500 555-0159",Cell,isabella19@adventure-works.com,Home,Auf dem Ufer 2,NULL,Hamburg,Hamburg,"20354",Germany,Second Purchase within 6 Months of first
2551,,Dustin,E,She,,"779-555-0113",Cell,dustin0@adventure-works.com,Home,"4627 Lakefield Place",NULL,Burien,Washington,"98168",United States,No second purchase
2552,,Dustin,F,Deng,,"1 (11) 500 555-0168",Home,dustin1@adventure-works.com,Home,"8185 Sol Street",NULL,Liverpool,England,L4 4HB,United Kingdom,Second Purchase within 6 Months of first
